Message,Id,Version,Qualifiers,Level,Task,Opcode,Keywords,RecordId,ProviderName,ProviderId,LogName,ProcessId,ThreadId,UserId,TimeCreated,ActivityId,RelatedActivityId,ContainerLog,MatchedQueryIds,Bookmark,LevelDisplayName,OpcodeDisplayName,TaskDisplayName,KeywordsDisplayNames,Properties
The status record with AgentId 18f6ddfc-2dab-11e6-92d2-005056ba13a8 has been updated.,4148,1,,4,2,0,-9.22337E+18,7861,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9100,S-1-5-18,6/9/2016 6:48,c7e70699-c19f-0002-0b0e-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"Writing status record to StatusReport table. AgentId = 18f6ddfc-2dab-11e6-92d2-005056ba13a8, JobId = a702918e-2e2f-11e6-a420-9cbe07683584, OperationType = Consistency, LCMVersion = , ConfigurationVersion = 2.0.0, ReportFormatVersion = 2.0, NodeName = , IPAddress = , StartTime = 6/9/2016 6:48:09 AM, EndTime = 1/1/0001 12:00:00 AM",4144,1,,4,2,0,-9.22337E+18,7860,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9100,S-1-5-18,6/9/2016 6:48,c7e70699-c19f-0002-0b0e-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"StatusRecord payload from client. AgentId = 18f6ddfc-2dab-11e6-92d2-005056ba13a8, JobId = a702918e-2e2f-11e6-a420-9cbe07683584, OperationType = Consistency, LCMVersion = , ConfigurationVersion = 2.0.0, ReportFormatVersion = 2.0, NodeName = , IPAddress = , StartTime = 6/9/2016 6:48:09 AM, EndTime = ",4145,1,,4,2,0,-9.22337E+18,7859,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9100,S-1-5-18,6/9/2016 6:48,c7e70699-c19f-0002-0b0e-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The Dsc agent with Agent Id 18f6ddfc-2dab-11e6-92d2-005056ba13a8 is registered on this server.,4358,1,,4,2,0,-9.22337E+18,7858,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9100,S-1-5-18,6/9/2016 6:48,c7e70699-c19f-0002-0b0e-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The client with raw URL /PSDSCPullServer.svc/Nodes(AgentId='18F6DDFC-2DAB-11E6-92D2-005056BA13A8')/SendReport specified ProtocolVersion = 2.0 in the Http Request header.,4370,1,,4,2,0,-9.22337E+18,7857,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9100,S-1-5-18,6/9/2016 6:48,c7e70699-c19f-0002-0b0e-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The status record with AgentId 18f6ddfc-2dab-11e6-92d2-005056ba13a8 has been processed.,4151,1,,4,2,0,-9.22337E+18,7856,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9100,S-1-5-18,6/9/2016 6:48,c7e70699-c19f-0002-090e-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The status record with AgentId 18f6ddfc-2dab-11e6-92d2-005056ba13a8 has been updated.,4148,1,,4,2,0,-9.22337E+18,7855,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9100,S-1-5-18,6/9/2016 6:48,c7e70699-c19f-0002-090e-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"Writing status record to StatusReport table. AgentId = 18f6ddfc-2dab-11e6-92d2-005056ba13a8, JobId = a702918e-2e2f-11e6-a420-9cbe07683584, OperationType = Consistency, LCMVersion = , ConfigurationVersion = 2.0.0, ReportFormatVersion = 2.0, NodeName = , IPAddress = , StartTime = 6/9/2016 6:48:09 AM, EndTime = 1/1/0001 12:00:00 AM",4144,1,,4,2,0,-9.22337E+18,7854,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9100,S-1-5-18,6/9/2016 6:48,c7e70699-c19f-0002-090e-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"StatusRecord payload from client. AgentId = 18f6ddfc-2dab-11e6-92d2-005056ba13a8, JobId = a702918e-2e2f-11e6-a420-9cbe07683584, OperationType = Consistency, LCMVersion = , ConfigurationVersion = 2.0.0, ReportFormatVersion = 2.0, NodeName = , IPAddress = , StartTime = 6/9/2016 6:48:09 AM, EndTime = ",4145,1,,4,2,0,-9.22337E+18,7853,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9100,S-1-5-18,6/9/2016 6:48,c7e70699-c19f-0002-090e-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The Dsc agent with Agent Id 18f6ddfc-2dab-11e6-92d2-005056ba13a8 is registered on this server.,4358,1,,4,2,0,-9.22337E+18,7852,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9100,S-1-5-18,6/9/2016 6:48,c7e70699-c19f-0002-090e-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The client with raw URL /PSDSCPullServer.svc/Nodes(AgentId='18F6DDFC-2DAB-11E6-92D2-005056BA13A8')/SendReport specified ProtocolVersion = 2.0 in the Http Request header.,4370,1,,4,2,0,-9.22337E+18,7851,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9100,S-1-5-18,6/9/2016 6:48,c7e70699-c19f-0002-090e-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The status record with AgentId 18f6ddfc-2dab-11e6-92d2-005056ba13a8 has been processed.,4151,1,,4,2,0,-9.22337E+18,7850,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9100,S-1-5-18,6/9/2016 6:48,c7e70699-c19f-0006-380e-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The status record with AgentId 18f6ddfc-2dab-11e6-92d2-005056ba13a8 has been created.,4149,1,,4,2,0,-9.22337E+18,7849,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9100,S-1-5-18,6/9/2016 6:48,c7e70699-c19f-0006-380e-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"Writing status record to StatusReport table. AgentId = 18f6ddfc-2dab-11e6-92d2-005056ba13a8, JobId = a702918e-2e2f-11e6-a420-9cbe07683584, OperationType = Consistency, LCMVersion = 2.0, ConfigurationVersion = , ReportFormatVersion = 2.0, NodeName = Server2, IPAddress = Server2IP;127.0.0.1;::1;::2000:0:0:0, StartTime = 6/9/2016 6:48:09 AM, EndTime = 1/1/0001 12:00:00 AM",4144,1,,4,2,0,-9.22337E+18,7848,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9100,S-1-5-18,6/9/2016 6:48,c7e70699-c19f-0006-380e-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"StatusRecord payload from client. AgentId = 18f6ddfc-2dab-11e6-92d2-005056ba13a8, JobId = a702918e-2e2f-11e6-a420-9cbe07683584, OperationType = Consistency, LCMVersion = 2.0, ConfigurationVersion = , ReportFormatVersion = 2.0, NodeName = Server2, IPAddress = Server2IP;127.0.0.1;::1;::2000:0:0:0, StartTime = 6/9/2016 6:48:09 AM, EndTime = ",4145,1,,4,2,0,-9.22337E+18,7847,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9100,S-1-5-18,6/9/2016 6:48,c7e70699-c19f-0006-380e-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The Dsc agent with Agent Id 18f6ddfc-2dab-11e6-92d2-005056ba13a8 is registered on this server.,4358,1,,4,2,0,-9.22337E+18,7846,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9100,S-1-5-18,6/9/2016 6:48,c7e70699-c19f-0006-380e-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The client with raw URL /PSDSCPullServer.svc/Nodes(AgentId='18F6DDFC-2DAB-11E6-92D2-005056BA13A8')/SendReport specified ProtocolVersion = 2.0 in the Http Request header.,4370,1,,4,2,0,-9.22337E+18,7845,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9100,S-1-5-18,6/9/2016 6:48,c7e70699-c19f-0006-380e-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The status record with AgentId 44f239bd-2d91-11e6-b889-005056866c02 has been processed.,4151,1,,4,2,0,-9.22337E+18,7844,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9100,S-1-5-18,6/9/2016 6:40,c7e70699-c19f-0004-1711-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The status record with AgentId 44f239bd-2d91-11e6-b889-005056866c02 has been updated.,4148,1,,4,2,0,-9.22337E+18,7843,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9100,S-1-5-18,6/9/2016 6:40,c7e70699-c19f-0004-1711-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"Writing status record to StatusReport table. AgentId = 44f239bd-2d91-11e6-b889-005056866c02, JobId = 71cffaf6-2e2e-11e6-b889-005056866c02, OperationType = Consistency, LCMVersion = , ConfigurationVersion = 2.0.0, ReportFormatVersion = 2.0, NodeName = , IPAddress = , StartTime = 6/9/2016 6:39:30 AM, EndTime = 6/9/2016 6:39:59 AM",4144,1,,4,2,0,-9.22337E+18,7842,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9100,S-1-5-18,6/9/2016 6:40,c7e70699-c19f-0004-1711-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"StatusRecord payload from client. AgentId = 44f239bd-2d91-11e6-b889-005056866c02, JobId = 71cffaf6-2e2e-11e6-b889-005056866c02, OperationType = Consistency, LCMVersion = , ConfigurationVersion = 2.0.0, ReportFormatVersion = 2.0, NodeName = , IPAddress = , StartTime = 6/9/2016 6:39:30 AM, EndTime = 6/9/2016 6:39:59 AM",4145,1,,4,2,0,-9.22337E+18,7841,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9100,S-1-5-18,6/9/2016 6:40,c7e70699-c19f-0004-1711-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The Dsc agent with Agent Id 44f239bd-2d91-11e6-b889-005056866c02 is registered on this server.,4358,1,,4,2,0,-9.22337E+18,7840,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9100,S-1-5-18,6/9/2016 6:40,c7e70699-c19f-0004-1711-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The client with raw URL /PSDSCPullServer.svc/Nodes(AgentId='44F239BD-2D91-11E6-B889-005056866C02')/SendReport specified ProtocolVersion = 2.0 in the Http Request header.,4370,1,,4,2,0,-9.22337E+18,7839,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9100,S-1-5-18,6/9/2016 6:40,c7e70699-c19f-0004-1711-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
